cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
110029	327.1781724182539	10.410873	-1		
102413	327.178558368135	9.956355	-1		
82091	327.1788186554488	8.2522335	3859		
89313	327.1790339726188	8.995352	-1		
94225	327.1790845267291	9.389322	2458	94225.0	Tris(1-chloro-2-propyl) phosphate
72474	327.1790771464033	7.2036986	-1		
45325	327.17913640392	5.149275	-1		
60577	327.179400158586	6.234951	165		
63752	327.17952202203224	6.460636	165		
48865	327.17955156508987	5.3666925	7168		
87498	327.1797714265996	8.796543	3358		
21346	327.1911099432003	3.2321217	-1		
41342	327.19132416039304	4.8069983	5743		
83775	327.19405903435296	8.425063	2781		
115454	327.1950074652284	10.684201	7995		
98663	327.19515404939165	9.693725	-1		
93178	327.1960690185486	9.289106	-1		
94999	327.19635191352216	9.469004	-1		
24939	327.2013009646722	3.5242677	78		
27703	327.2013329093994	3.7196102	78		
29246	327.2013565039971	3.8556623	78		
26648	327.2013860324614	3.6278875	3670		
20145	327.20166092662896	3.1286523	3979	20145.0	Candidate 2-aminovaleric acid-C14:0 (delta mass:210.1978)
22398	327.2017986440033	3.3450532	-1		
44763	327.2108211233219	5.08976	1071		
114484	327.21449258341096	10.63396	7995		
109933	327.2148462839233	10.377934	-1		
97666	327.21567877384507	9.65326	16		
91895	327.2159165207948	9.193358	-1		
84666	327.2162778533413	8.5185795	3358		
76541	327.21635612202607	7.606002	-1		
77605	327.2163572755624	7.7260957	-1		
81758	327.2163792126892	8.173774	-1		
89672	327.2163927551268	9.017233	-1		
79470	327.21643314942514	7.932997	-1		
94918	327.2164490884397	9.467159	-1		
55676	327.2165003353572	5.8741508	-1		
67073	327.21656611806026	6.7755017	-1		
56542	327.2276755636133	5.942342	1614		
53713	327.227812437213	5.706801	-1		
61914	327.2279277219923	6.353883	-1		
117668	327.2308331902877	10.807974	-1		
121140	327.2309143856861	10.999326	-1		
111762	327.2319709639979	10.502732	-1		
109373	327.23197692315824	10.348484	3413		
116260	327.2507383962706	10.693759	-1		
139933	327.25073351088423	11.851148	-1		
114012	327.25073596891264	10.645574	-1		
137203	327.2507573553074	11.753222	-1		
133452	327.2509401546412	11.559396	-1		
121258	327.2509741924883	10.993721	-1		
124240	327.250984416341	11.117717	-1		
112908	327.2510890609266	10.546226	7995		
129367	327.25112385013904	11.438642	-1		
95897	327.2523306945883	9.543339	-1		
102982	327.25270753317426	10.029006	-1		
106165	327.2527510086192	10.193328	240		
99295	327.2527578196264	9.74375	240		
76986	327.2640266771658	7.649933	-1		
117525	327.2706506251777	10.7956295	128		
23411	327.27532302864654	3.4060707	-1		
99071	327.28765223071	9.728549	-1		
66967	327.28935753043714	6.718273	-1		
105598	327.33689300592454	10.145658	1935		
102569	327.3369010190387	9.965664	15	102569.0	Isoleucine_Tetradecanal (known isomers: 0; isobaric peaks in run: 2)
67995	328.0403444861634	6.8024387	6484		
23191	328.0849396496863	3.3908916	-1		
3535	328.11395979268667	0.76848936	8806		
76236	328.1177247963083	7.558142	-1		
26696	328.1177647024944	3.6825764	10757		
77444	328.1177863649963	7.690868	-1		
33794	328.13879659896025	4.2813387	4693		
49267	328.13886052643	5.4039974	-1		
60040	328.1388700553094	6.2020216	-1		
31479	328.1390999070064	4.036514	7823		
7928	328.1391241096733	1.2793554	471		
5816	328.13913630745947	1.0012324	537		
9708	328.1391457900377	1.5207821	471		
16415	328.13917201062714	2.7070642	-1		
16060	328.1502049043221	2.606447	-1		
18643	328.15036573688946	2.9329014	-1		
75293	328.15429751901604	7.4718723	-1		
69600	328.1543204268122	6.940202	-1		
66445	328.1563557164579	6.6739526	-1		
20797	328.1601722351297	3.193476	906		
53684	328.16285482583606	5.699144	-1		
28495	328.1864862981833	3.8203306	3979		
29743	328.1866490561989	3.9263973	3979		
42479	328.1866918723836	4.9063	3979		
68642	328.1866996378439	6.841819	361		
102150	328.19360928853195	9.942477	2173		
29170	328.19648698871265	3.8899796	4855		
8647	328.19652122525406	1.301224	-1		
30509	328.19661801190034	3.992835	2066		
7390	328.1966434857412	1.1478943	-1		
14103	328.19666920278684	2.3009074	769		
23457	328.19679081363586	3.4178784	1028		
102802	328.20379407432966	9.920855	894		
24928	328.20469376991423	3.5230236	-1		
67657	328.2114335372464	6.7637014	-1		
85837	328.21155378142106	8.642472	519		
78374	328.21161331132754	7.7735662	2381		
89385	328.21162548471	8.991372	-1		
77443	328.2116486033344	7.6997695	2381		
61811	328.21165049883336	6.329362	-1		
71948	328.21165543262936	7.1307187	460		
73263	328.21166246975946	7.2719097	-1		
66444	328.2116617201426	6.67076	-1		
70915	328.2116695034581	7.056446	7279		
59783	328.21170257274736	6.18688	-1		
40004	328.2118151036191	4.7185802	1906		
56736	328.2118174048504	5.9505415	-1		
45648	328.21183869897635	5.1776524	751		
91373	328.2119252374249	9.16048	-1		
99326	328.2119220360973	9.75548	-1		
24751	328.2227312705816	3.500062	2837		
26122	328.2228635498116	3.6715536	341		
22612	328.222838182791	3.350828	1781		
20840	328.22286496423243	3.1814408	1781		
10621	328.22292721708607	1.6846693	471		
104239	328.22506021474044	10.051507	-1		
20082	328.2328963265581	3.1118183	78		
16342	328.2329161780331	2.6616995	-1		
29628	328.2329723706512	3.9148128	769		
33829	328.23308172026583	4.249721	78		
103646	328.2477152649098	10.031295	-1		
55232	328.2480662407463	5.8168836	-1		
96244	328.24811107720666	9.504638	-1		
94578	328.2481168003037	9.421864	3662		
45137	328.2481350434912	5.127729	-1		
62295	328.2481422031655	6.366878	6891	62295.0	EIDD 2801 [CCS=182.21450805664062]
88742	328.24817211824427	8.971769	-1		
89990	328.2482213062267	9.061468	827		
78124	328.2482971146379	7.7543535	69		
115593	328.2539634591918	10.697172	4035		
44331	328.2594168585538	5.054337	10126		
18060	328.25944301977074	2.876669	-1		
51213	328.2594664257252	5.5396147	919		
122851	328.26533557541234	11.08833	194		
76990	328.2673553138118	7.646073	-1		
121893	328.2844256464838	11.055874	128		
43727	328.28443474126374	5.0016594	-1		
114495	328.2845401579569	10.6712265	2907		
96381	328.2845727759295	9.631683	7867		
48793	328.284554270094	5.369964	-1		
46649	328.2845817330554	5.2168303	-1		
109419	328.2847079686097	10.3602915	-1		
41449	328.2957944291142	4.814743	-1		
101334	328.2999136937403	9.896297	2173		
103806	328.2999206414176	9.964586	-1		
103300	328.32066074779084	10.013618	2303		
117132	328.320871233308	10.7573185	4035		
122487	328.3208722291582	11.072652	4035		
111476	328.32088228576504	10.395265	4035		
113492	328.32088926182394	10.5411005	4035		
115275	328.3208895143446	10.660057	4035		
137016	328.32089859968767	11.72384	5484		
130152	328.3209203897039	11.449048	-1		
107618	328.3209337652738	10.28381	-1		
105716	328.3209471640342	10.14132	6470		
41397	328.9846557715829	4.8205986	-1		
101758	329.0050147180784	9.877467	2458	101758.0	Tris(1-chloro-2-propyl) phosphate (TCPP)_CE30
93322	329.00504617145725	9.3207035	2458	93322.0	Tris(1-chloro-2-propyl) phosphate
95150	329.00506772794336	9.408685	5995		
97850	329.005075203461	9.632913	2458	97850.0	Tris(1-chloro-2-propyl) phosphate (TCPP)_CE30
99994	329.00507913547153	9.736862	2458	99994.0	Tris(1-chloro-2-propyl) phosphate (TCPP)_CE30
1511	329.02442053667346	0.6489979	-1		
5817	329.0248445874095	0.9524768	-1		
42844	329.0322759281353	4.934555	2413		
11653	329.03251283752746	1.8724313	2413		
30630	329.0325614090033	4.002501	2413		
20968	329.0325859069214	3.1988168	2413		
23773	329.0326066839518	3.4367101	2413		
61472	329.06551287413924	6.3051796	-1	61472.0	Isoleucine_Tetradecanal (known isomers: 0; isobaric peaks in run: 2)
33757	329.06552419442045	4.2494636	3361		
92468	329.0655920122105	9.255151	-1		
55385	329.06574748107977	5.817705	3361		
7861	329.08556392166906	1.1963989	-1		
10454	329.0858335417148	1.69898	-1		
11045	329.0858796819299	1.7549742	-1		
19306	329.0864439527669	3.0197697	2137		
64113	329.1009557837547	6.4926844	-1		
68054	329.1016174061922	6.7996416	7117		
69210	329.10171973393346	6.931621	-1		
72712	329.1017379658816	7.24346	5606		
60579	329.1017847441798	6.2606797	-1		
52835	329.1018101049204	5.648597	2609		
38164	329.1018483531715	4.573262	7117		
32140	329.10199625047284	4.1447783	-1		
91020	329.1021572965415	9.129087	-1		
20387	329.1129146389161	3.165743	2806		
16435	329.1129713243546	2.6473486	2806		
17292	329.1129808957864	2.8358853	2806		
14147	329.1130430282095	2.307566	-1		
90003	329.1149643226279	9.044017	1311		
92411	329.11811674164034	9.247239	-1		
22751	329.13508033673	3.3642404	4938		
101178	329.1372730876283	9.903749	-1		
86260	329.1373241574209	8.683254	1500		
105305	329.13822651536185	10.145994	2034		
80279	329.1379625005659	8.034456	-1		
61367	329.1383493509151	6.2982273	-1		
8428	329.1433332112042	1.2795955	471		
22055	329.1495605429845	3.3034053	-1	22055.0	Spectral Match to Phe-Tyr from NIST14
26578	329.14957200254247	3.6894684	1356	26578.0	Spectral Match to Tyr-Phe from NIST14
78187	329.15739727573896	7.7735825	-1		
64716	329.157711899723	6.497089	79		
63091	329.1577460086297	6.4501495	79		
65708	329.1577973483553	6.5434504	16		
67911	329.158040509331	6.7828827	-1		
61247	329.1583885853621	6.3281674	-1		
44459	329.15839656030323	5.069376	165		
48729	329.15846586921754	5.3652754	-1		
118448	329.1594235136422	10.848433	4046		
58545	329.15947086370704	6.1002126	-1		
20839	329.1626799748445	3.193881	906		
18249	329.1706452827169	2.8840601	-1		
13715	329.17067898064147	2.2123861	4397		
14361	329.17068200740573	2.33052	4397		
13026	329.1706964956407	2.1428308	4397		
4137	329.17095584106903	0.87001866	-1		
60420	329.17350909091493	6.2383633	441		
82657	329.1737860739771	8.282552	-1		
92885	329.17381479184644	9.26466	2458	92885.0	Tralkoxydim_CE15
91141	329.1740117948796	9.1452465	-1		
73732	329.1740323190172	7.298522	497		
85815	329.1740778910492	8.674374	-1		
95121	329.17427880824096	9.44763	-1		
27185	329.18129789174634	3.7112167	-1		
14858	329.1821481191829	2.40502	4024		
81238	329.1860236227784	8.111392	-1		
88363	329.1862455921299	8.870432	2258		
89366	329.1862680572449	8.952131	-1		
44833	329.18645007377853	5.0947056	90		
98562	329.1871323883283	9.704241	7158		
56159	329.1936842348964	5.8779955	-1		
65845	329.19394691048905	6.6201153	-1		
57871	329.19396305472725	6.001451	-1		
84171	329.1949262048836	8.477513	-1		
95354	329.1954841757986	9.4831	5995		
99697	329.19590198723625	9.768991	-1		
24909	329.2066541212011	3.523563	-1		
106527	329.2100243055537	10.233459	-1		
111911	329.2101850226463	10.4803915	1317		
108690	329.2103120572125	10.312453	-1		
104977	329.2107860193166	10.095316	2492		
117842	329.2106276880503	10.815875	-1		
100742	329.21121819583544	9.917306	-1		
114727	329.21081408868656	10.618085	1317		
103593	329.2111501683194	10.04893	1317		
62621	329.21110878583147	6.380764	1626		
96855	329.2115675759397	9.599002	1428		
99873	329.2117029937505	9.783789	-1		
94910	329.2119153868936	9.44685	1428		
93730	329.23001051441184	9.3600445	2458	93730.0	"""3-(2,4-dichlorophenyl)-7-hydroxychromen-2-one CollisionEnergy:205060"""
98576	329.2300835855892	9.707094	2458		
95963	329.23032707010015	9.486648	2458		
92167	329.23057928649314	9.270913	-1		
100156	329.2306757712602	9.781646	6965		
61833	329.23082636222	6.322585	-1		
76483	329.23180475954035	7.611059	-1		
79042	329.23205431882064	7.8287177	-1		
83791	329.23216224137946	8.417711	-1		
73358	329.2322679708578	7.2670393	-1		
20058	329.2363573268609	3.1110995	1213		
69355	329.24324197824785	6.919021	919		
55056	329.2433290466608	5.8090277	10126		
60940	329.2433326430558	6.2691936	919		
64913	329.2433772836849	6.512872	919		
66207	329.24339258818804	6.653852	919		
117955	329.2471950029447	10.809465	-1		
115308	329.2472152872697	10.722097	270	115308.0	Massbank:LU079303 21-Hydroxyprogesterone|Desoxycortone|(8S,9S,10R,13S,14S,17S)-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one
80887	329.2474142528808	8.080332	2057		
62142	329.2519216987431	6.350657	-1		
100635	329.2685295852767	9.891243	10	100635.0	Spectral Match to Monopalmitolein (9c) from NIST14
107466	329.26854472228973	10.288023	10	107466.0	Spectral Match to Monopalmitolein (9c) from NIST14
102154	329.30330007630187	9.9086895	-1		
100221	329.3033194481785	9.861407	-1		
95825	329.31615173146247	9.513339	15		
25630	329.6220785369157	3.5906198	-1		
44819	329.6886281706171	5.0920386	90		
93267	330.00845078001805	9.321356	2458		
3854	330.0586415285719	0.82851064	-1		
4618	330.0870503516004	0.8739108	-1		
82797	330.0970902989895	8.296072	1312		
72587	330.1051977523272	7.2109056	5606		
65233	330.10972815425083	6.5671782	5302		
68369	330.1098304838341	6.835403	5302		
75026	330.13326747471376	7.4341226	-1		
76144	330.1333710100807	7.5518694	-1		
76657	330.1333995583921	7.5934	-1		
69889	330.1334660848153	6.96506	-1		
8558	330.1445583567264	1.2918811	-1		
70583	330.1546119304762	7.0833697	-1		
45866	330.1546028462387	5.170214	1247		
35680	330.1546263513595	4.3709135	-1		
80400	330.1546547909922	8.030355	2160		
78346	330.1546560555615	7.7917595	1664		
72764	330.1546876765285	7.2359447	-1		
81506	330.1546922764594	8.129391	1664		
63666	330.1548797208474	6.452139	-1		
83214	330.16967265340224	8.335123	-1	83214.0	PKI-166
30804	330.1764386272173	4.001943	-1		
44737	330.1810801965125	5.0956273	-1		
80483	330.190851696086	8.026547	7289		
62691	330.1909735172504	6.3912764	4128		
53408	330.1910070890862	5.674854	-1		
55343	330.1910143774804	5.8445096	-1		
37517	330.2057037213999	4.5026875	-1		
104227	330.2059439632297	10.048847	4492		
22760	330.21224304697853	3.3460467	6599		
100321	330.2273051915554	9.741375	4476		
79353	330.2273342403905	7.8940587	528		
76587	330.2273418800866	7.60362	-1		
77281	330.2273584684909	7.650212	-1		
55413	330.2273815111228	5.8755116	-1		
47713	330.2274023914208	5.3177905	-1		
56433	330.22740643893474	5.9376836	-1		
54147	330.2274216622002	5.7366056	751		
51313	330.2274350123216	5.547157	-1		
48641	330.2274467579097	5.4352956	-1		
52520	330.22743723378034	5.621237	751		
58352	330.2274551391717	6.062705	1866		
59879	330.2275224943195	6.200997	11162		
93743	330.2333739971511	9.361545	2458	93743.0	Tralkoxydim_CE15
98183	330.2334913817834	9.7029085	-1	98183.0	"""3-(2,4-dichlorophenyl)-7-hydroxychromen-2-one CollisionEnergy:205060"""
20038	330.2382337057592	3.1112487	8288		
30035	330.2386526767063	3.9670417	1330		
26050	330.23869132628454	3.625094	4499		
27695	330.23870262915113	3.763059	1330		
14200	330.23873747277787	2.318902	736		
59131	330.24268212547327	6.1504755	-1		
64230	330.2427788532553	6.4978943	-1		
60942	330.2465680460453	6.2683043	1403		
111379	330.26365131653426	10.49016	2901		
100385	330.2637924944263	9.759691	7867		
31398	330.2638354409298	3.9699519	3672		
97940	330.2638177675304	9.703988	-1		
88618	330.2638384669789	8.908868	1552		
28231	330.2638419847187	3.7971122	3672		
66529	330.2638500159534	6.67952	6891		
81899	330.2638508543236	8.171366	-1		
95452	330.2638531998981	9.487825	827		
40091	330.2638588854207	4.65438	-1		
81128	330.2638564947396	8.106624	-1		
59291	330.2639594002856	6.158035	11162	59291.0	Isoleucine_Tetradecanal (known isomers: 0; isobaric peaks in run: 2)
52745	330.2639964162798	5.6275463	1349		
18371	330.27507633218124	2.908795	1574		
33150	330.2751354233581	4.198314	-1		
110193	330.27903628451617	10.404122	1351		
93350	330.27913654726046	9.321654	2458	93350.0	"""3-(2,4-dichlorophenyl)-7-hydroxychromen-2-one CollisionEnergy:205060"""
122158	330.2791599301988	11.050649	-1		
133005	330.279177834647	11.553251	-1		
100211	330.3001167697045	9.812484	7867		
50684	330.3001975833317	5.4881945	7230		
48501	330.30026711333176	5.3332615	7230		
52514	330.3002922386532	5.619603	7230		
104249	330.3158072302368	10.038407	-1		
101857	330.31593103782444	9.986357	-1		
110011	330.32743794951585	10.39509	-1		
102214	330.33650880391826	9.945791	349	102214.0	Z1517722710
106891	330.3365198495369	10.201795	3448		
19721	330.65853882211377	3.0697877	5327		
4452	330.7113611612931	0.8587595	-1		
3557	330.71141048222216	0.80444163	-1		
1269	330.7114993889187	0.6207703	-1		
93333	331.0020353814012	9.320706	2458	93333.0	Tralkoxydim_CE15
6853	331.0424951291764	1.0523753	-1		
68079	331.0448415357338	6.813392	-1		
38015	331.07923709547697	4.557816	66		
44926	331.0806165090531	5.0970087	1312		
52875	331.0808994904976	5.6340766	10462	52875.0	Spectral Match to 3'-Benzyloxy-5,6,7,4'-tetramethoxyflavone from NIST14
77190	331.08116126977245	7.6921988	1312		
78231	331.0812050575449	7.7545786	1312	78231.0	Massbank:FIO00741 Tricin
73814	331.08126801103924	7.3125215	1312		
78995	331.0812693017716	7.82319	1312		
48951	331.08128618069264	5.376968	1312	48951.0	Spectral Match to 3'-Benzyloxy-5,6,7,4'-tetramethoxyflavone from NIST14
71375	331.081296381769	7.079468	-1		
81280	331.0813070194875	8.070685	-1		
64819	331.08134065785987	6.524501	1312		
94433	331.0903136908587	9.417309	713		
112252	331.09423702472776	10.526775	-1	112252.0	Spectral Match to 1-Hexadecanoyl-sn-glycerol from NIST14
25114	331.10213924648923	3.5343702	4197		
15847	331.1021698140211	2.586192	176		
59325	331.1024812874842	6.164216	-1		
66784	331.1170501994347	6.7163105	2410		
75920	331.11721912791444	7.5054054	2890		
72400	331.1172982805056	7.16944	-1		
51754	331.117405894204	5.5844035	2053		
60391	331.1174655491027	6.2319083	4319		
63246	331.11747251292155	6.4142885	2295		
39740	331.1176041028688	4.687267	4319		
45691	331.1286651404278	5.156032	1775		
20957	331.1286883481313	3.2342103	-1		
28017	331.128731661187	3.7522845	9028		
104937	331.13522377689327	10.094512	-1		
29402	331.1379411201264	3.9171052	-1		
25247	331.13872481937585	3.565325	593		
41613	331.1388626136937	4.836051	16		
54705	331.13912971859446	5.7793226	1939		
93869	331.15319419072443	9.3462305	11590		
30825	331.153266301784	4.0222044	-1		
93106	331.15332070516666	9.29059	-1		
88065	331.1534196594052	8.813963	8686		
90772	331.15342262278955	9.114529	240		
83071	331.1536045713612	8.303768	-1		
98720	331.15362418077325	9.677557	-1		
75428	331.1537124303609	7.4365983	6981		
